Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2006-09-12,8.9885,9.0672,8.8204,8.9653,487353225
2006-09-13,8.997,9.1733,8.9251,9.1597,331570088
2006-09-14,9.1111,9.2163,9.0691,9.1568,231933594
2006-09-15,9.2271,9.2548,9.0461,9.1481,284050884
2006-09-18,9.1121,9.2402,9.048,9.123,204035414
2006-09-19,9.1334,9.1781,8.9866,9.1084,205419758
2006-09-20,9.1838,9.343,9.1615,9.291,237927948
2006-09-21,9.3001,9.3888,9.1402,9.2133,229735755
2006-09-22,9.1723,9.1753,8.9596,9.0122,192415501
2006-09-25,9.1121,9.3646,9.1019,9.3517,248494231
2006-09-26,9.3938,9.603,9.3938,9.581,319068182
2006-09-27,9.533,9.564,9.3607,9.4304,234432779
2006-09-28,9.512,9.565,9.376,9.507,209275711
2006-09-29,9.533,9.571,9.4652,9.503,117391880
2006-10-02,9.2588,9.3666,9.1713,9.2402,206107335
2006-10-03,9.1829,9.2508,9.0346,9.1471,228736504
2006-10-04,9.1325,9.3176,9.0308,9.3081,239672721
2006-10-05,9.1961,9.3997,9.152,9.2365,194975172
2006-10-06,9.1894,9.2627,9.1131,9.1615,135075021
2006-10-09,9.1121,9.2687,9.0777,9.2116,126778571
2006-10-10,9.2059,9.2059,9.0214,9.1131,153735596
2006-10-11,9.0813,9.1352,8.9616,9.0393,165414240
2006-10-12,9.1047,9.3091,9.086,9.291,171492164
2006-10-13,9.3411,9.4919,9.2241,9.2607,197909238
2006-10-16,9.2659,9.3676,9.2301,9.3101,147158396
2006-10-17,9.2697,9.293,9.1422,9.1703,139097972
2006-10-18,9.2301,9.702,9.1261,9.1991,324543803
2006-10-19,9.783,9.868,9.649,9.753,438496051
2006-10-20,9.749,9.872,9.711,9.868,184985221
2006-10-23,9.874,10.109,9.846,10.058,240679993
2006-10-24,10.049,10.085,9.899,10.006,133961897
2006-10-25,10.038,10.122,10.001,10.085,140191220
2006-10-26,10.099,10.198,10.017,10.146,125162232
2006-10-27,10.097,10.179,9.875,9.926,172089687
2006-10-30,9.874,9.987,9.813,9.927,144629343
2006-10-31,10.061,10.085,9.902,10.01,145031814
2006-11-01,10.013,10.048,9.674,9.773,176819658
2006-11-02,9.735,9.79,9.692,9.751,134663978
2006-11-03,9.791,9.817,9.604,9.665,124939906
2006-11-06,9.754,9.882,9.682,9.842,124476243
2006-11-07,9.938,10,9.889,9.939,152130228
2006-11-08,9.874,10.208,9.862,10.179,199835157
2006-11-09,10.246,10.454,10.138,10.289,266999596
2006-11-10,10.32,10.32,10.186,10.261,108149073
2006-11-13,10.271,10.424,10.203,10.414,130367899
2006-11-14,10.467,10.494,10.357,10.494,170368468
2006-11-15,10.5,10.604,10.37,10.376,189299464
2006-11-16,10.479,10.654,10.444,10.567,200726390
2006-11-17,10.501,10.61,10.494,10.597,134927885
2006-11-20,10.543,10.739,10.517,10.676,164223882
2006-11-21,10.794,10.936,10.752,10.936,180081571
2006-11-22,10.988,11.204,10.845,11.146,194396552
2006-11-24,11.051,11.49,11.05,11.314,150169074
2006-11-27,11.414,11.499,11.05,11.054,310927971
2006-11-28,11.16,11.354,11.099,11.335,299731627
2006-11-29,11.481,11.499,11.139,11.335,334712903
2006-11-30,11.383,11.44,11.243,11.318,251793466
2006-12-01,11.335,11.397,11.122,11.272,230020252
2006-12-04,11.346,11.364,11.171,11.249,205298375
2006-12-05,11.316,11.397,11.219,11.266,191715608
2006-12-06,11.19,11.281,11.071,11.09,184428665
2006-12-07,11.112,11.171,10.727,10.745,290679195
2006-12-08,10.754,11.037,10.739,10.893,226832415
2006-12-11,10.972,11.026,10.871,10.955,144531740
2006-12-12,10.936,10.967,10.559,10.634,299203037
2006-12-13,10.86,10.996,10.758,10.994,247585463
2006-12-14,10.988,11.111,10.893,10.929,240685396
2006-12-15,10.985,11.016,10.782,10.829,213997365
2006-12-18,10.829,10.865,10.44,10.552,208729347
2006-12-19,10.451,10.702,10.322,10.655,263624450
2006-12-20,10.675,10.7,10.46,10.462,164338537
2006-12-21,10.462,10.553,10.147,10.235,261403732
2006-12-22,10.307,10.374,10.075,10.147,176912093
2006-12-26,10.138,10.195,9.986,10.064,141800867
2006-12-27,9.648,10.122,9.4782,10.065,559892458
2006-12-28,9.886,10.031,9.834,9.983,323959268
2006-12-29,10.364,10.543,10.291,10.472,311378340
2007-01-03,10.652,10.689,10.109,10.344,358207353
2007-01-04,10.392,10.611,10.346,10.573,245081460
2007-01-05,10.596,10.641,10.419,10.501,241472171
2007-01-08,10.615,10.683,10.528,10.552,230451067
2007-01-09,10.677,11.478,10.513,11.426,968655369
2007-01-10,11.698,12.074,11.537,11.972,851401944
2007-01-11,11.847,11.948,11.74,11.825,416672547
2007-01-12,11.67,11.736,11.51,11.68,379706046
2007-01-16,11.816,12.002,11.782,11.984,359802023
2007-01-17,12.038,12.048,11.706,11.723,470156161
2007-01-18,11.357,11.37,10.994,10.996,683990025
2007-01-19,10.939,11.068,10.878,10.922,393936052
2007-01-22,11.007,11.008,10.572,10.715,417584314
2007-01-23,10.581,10.803,10.556,10.578,349267825
2007-01-24,10.628,10.758,10.628,10.704,268398023
2007-01-25,10.757,10.922,10.622,10.648,262081241
2007-01-26,10.748,10.787,10.493,10.541,285412410
2007-01-29,10.648,10.698,10.559,10.61,260800914
2007-01-30,10.679,10.679,10.523,10.561,166957826
2007-01-31,10.468,10.618,10.414,10.582,247207040
2007-02-01,10.634,10.651,10.46,10.46,192145329
2007-02-02,10.388,10.523,10.33,10.46,179805228
2007-02-05,10.409,10.521,10.363,10.363,167437321
2007-02-06,10.424,10.426,10.23,10.389,249966146
2007-02-07,10.43,10.664,10.314,10.635,308532077
2007-02-08,10.571,10.682,10.544,10.639,196447733
2007-02-09,10.602,10.641,10.272,10.279,248845047
2007-02-12,10.422,10.516,10.323,10.478,209304695
2007-02-13,10.516,10.529,10.408,10.455,167988573
2007-02-14,10.446,10.571,10.439,10.53,146961108
2007-02-15,10.521,10.568,10.464,10.518,105201480
2007-02-16,10.505,10.544,10.45,10.471,115640806
2007-02-20,10.439,10.637,10.391,10.604,178672257
2007-02-21,10.625,11.049,10.612,11.013,334224375
2007-02-22,11.21,11.212,10.926,11.051,242499075
2007-02-23,11.022,11.151,10.968,10.996,149825330
2007-02-26,11.092,11.111,10.815,10.943,178212732
2007-02-27,10.651,10.749,10.297,10.361,331380959
2007-02-28,10.437,10.565,10.246,10.443,265992388
2007-03-01,10.37,10.899,10.337,10.748,409510549
2007-03-02,10.711,10.807,10.518,10.544,248778036
2007-03-05,10.595,10.943,10.586,10.655,241896132
2007-03-06,10.839,10.899,10.791,10.885,209219908
2007-03-07,10.865,10.983,10.797,10.829,181146307
2007-03-08,10.935,10.951,10.797,10.865,147809004
2007-03-09,10.961,10.968,10.791,10.861,130356466
2007-03-12,10.865,11.11,10.864,11.094,211025875
2007-03-13,11.037,11.183,10.911,10.911,251020673
2007-03-14,10.936,11.111,10.855,11.111,230421694
2007-03-15,11.111,11.153,11.027,11.058,161747558
2007-03-16,11.06,11.11,11.027,11.061,165396945
2007-03-19,11.138,11.303,11.061,11.25,206273108
2007-03-20,11.274,11.338,11.243,11.293,141502031
2007-03-21,11.357,11.603,11.316,11.589,198821890
2007-03-22,11.577,11.647,11.481,11.599,163515818
2007-03-23,11.519,11.612,11.519,11.545,130531409
2007-03-26,11.606,11.839,11.519,11.832,250173924
2007-03-27,11.813,11.953,11.729,11.783,267587619
2007-03-28,11.716,11.777,11.499,11.511,274441808
2007-03-29,11.625,11.626,11.385,11.573,209914636
2007-03-30,11.642,11.688,11.45,11.47,173733976
2007-04-02,11.621,11.634,11.483,11.561,145194631
2007-04-03,11.619,11.756,11.574,11.665,168934950
2007-04-04,11.722,11.745,11.618,11.637,137935905
2007-04-05,11.616,11.688,11.545,11.688,102853365
2007-04-09,11.754,11.764,11.486,11.561,119569294
2007-04-10,11.565,11.634,11.534,11.634,101970433
2007-04-11,11.593,11.598,11.397,11.429,158822707
2007-04-12,11.366,11.395,11.199,11.38,190518138
2007-04-13,11.226,11.282,11.116,11.138,208370166
2007-04-16,11.183,11.296,11.139,11.286,176306759
2007-04-17,11.361,11.394,11.075,11.152,217491052
2007-04-18,11.128,11.216,11.062,11.159,134221748
2007-04-19,11.131,11.263,11.09,11.142,123226751
2007-04-20,11.245,11.257,11.178,11.232,151600555
2007-04-23,11.315,11.58,11.285,11.543,225778859
2007-04-24,11.606,11.903,11.27,11.511,305293269
2007-04-25,11.636,11.777,11.58,11.769,343276549
2007-04-26,12.538,12.654,12.134,12.201,502796884
2007-04-27,12.115,12.341,12.06,12.337,202342130
2007-04-30,12.353,12.467,12.304,12.321,178355643
2007-05-01,12.294,12.389,12.167,12.28,154057086
2007-05-02,12.302,12.413,12.28,12.395,146158435
2007-05-03,12.431,12.52,12.349,12.396,166661951
2007-05-04,12.439,12.541,12.408,12.445,110514139
2007-05-07,12.475,12.883,12.468,12.829,249249200
2007-05-08,12.766,12.981,12.765,12.97,226829536
2007-05-09,12.951,13.204,12.948,13.192,207639826
2007-05-10,13.169,13.435,13.077,13.25,346334764
2007-05-11,13.275,13.473,13.18,13.424,188411308
2007-05-14,13.542,13.579,13.362,13.501,188611274
2007-05-15,13.527,13.602,13.146,13.273,276149732
2007-05-16,13.393,13.434,12.765,13.25,326118035
2007-05-17,13.238,13.563,13.226,13.511,213162782
2007-05-18,13.606,13.657,13.552,13.581,179586451
2007-05-21,13.615,13.881,13.584,13.821,185123871
2007-05-22,13.886,14.041,13.825,14.017,165600468
2007-05-23,14.076,14.197,13.899,13.939,263657645
2007-05-24,13.929,14.131,13.624,13.664,256718293
2007-05-25,13.825,14.045,13.766,14.026,183088097
2007-05-29,14.143,14.181,13.912,14.117,186800247
2007-05-30,14.112,14.678,14.015,14.664,427782286
2007-05-31,14.823,15.077,14.755,14.961,375131958
2007-06-01,14.949,14.961,14.601,14.615,255817335
2007-06-04,14.646,15.028,14.554,14.98,256500220
2007-06-05,14.988,15.148,14.875,15.145,266403901
2007-06-06,15.102,15.31,15.052,15.262,321755887
2007-06-07,15.43,15.752,15.21,15.311,554314237
2007-06-08,15.508,15.531,15.094,15.369,359218003
2007-06-11,15.555,15.573,14.755,14.837,542232710
2007-06-12,14.733,15.026,14.604,14.862,412712867
2007-06-13,14.953,14.961,14.244,14.505,498081222
2007-06-14,14.469,14.742,14.373,14.661,281570390
2007-06-15,14.887,14.894,14.797,14.875,234675216
2007-06-18,15.222,15.453,15.128,15.44,263432420
2007-06-19,15.398,15.431,15.176,15.265,272840198
2007-06-20,15.291,15.39,15,15.006,259661024
2007-06-21,15.016,15.341,14.9,15.294,250791183
2007-06-22,15.289,15.364,15.106,15.186,182804871
2007-06-25,15.33,15.44,14.945,15.101,279294233
2007-06-26,15.304,15.305,14.656,14.769,388061346
2007-06-27,14.891,15.064,14.723,15.047,281992370
2007-06-28,15.119,15.121,14.815,14.883,242652191
2007-06-29,15.059,15.305,14.949,15.064,328184969
2007-07-02,14.951,15.069,14.725,14.971,287899970
2007-07-03,15.059,15.728,15,15.7,336312049
2007-07-05,15.901,16.413,15.887,16.386,419814198
2007-07-06,16.437,16.461,16.098,16.333,252916551
2007-07-09,16.333,16.406,15.948,16.09,287795140
2007-07-10,15.932,16.602,15.903,16.34,362789234
2007-07-11,16.294,16.507,16.211,16.345,237378082
2007-07-12,16.52,16.571,16.345,16.548,203731158
2007-07-13,16.666,17.02,16.603,17.004,262402059
2007-07-16,17.103,17.28,16.977,17.046,270704681
2007-07-17,17.069,17.237,16.977,17.147,205013139
2007-07-18,17.058,17.087,16.795,17.048,218949817
2007-07-19,17.318,17.382,17.244,17.282,211722889
2007-07-20,17.491,17.8,17.282,17.747,336546328
2007-07-23,17.704,17.928,17.399,17.739,299277950
2007-07-24,17.14,17.408,16.56,16.649,519094276
2007-07-25,16.964,17.077,16.666,16.946,433978061
2007-07-26,18.016,18.333,16.908,18.023,632499186
2007-07-27,18.04,18.383,17.749,17.758,335068205
2007-07-30,17.81,17.957,17.233,17.46,320484425
2007-07-31,17.654,17.712,16.238,16.266,509011485
2007-08-01,16.496,16.716,15.772,16.666,506076824
2007-08-02,16.9,16.908,16.56,16.846,246587219
2007-08-03,16.714,16.782,16.235,16.275,196058890
2007-08-06,16.406,16.702,15.838,16.7,267462250
2007-08-07,16.656,16.943,16.373,16.669,274636963
2007-08-08,16.883,16.895,16.294,16.542,233597726
2007-08-09,16.185,16.417,15.44,15.605,325096459
2007-08-10,15.186,15.769,14.853,15.43,407751344
2007-08-13,15.863,15.969,15.618,15.775,217715058
2007-08-14,15.837,15.838,15.27,15.309,213265779
2007-08-15,15.153,15.415,14.769,14.801,286688154
2007-08-16,14.432,14.628,13.779,14.45,538834918
2007-08-17,15.059,15.246,14.792,15.066,345494390
2007-08-20,15.305,15.37,14.875,15.084,232326922
2007-08-21,15.083,15.922,14.936,15.748,376187458
2007-08-22,16.21,16.386,16.09,16.359,303619468
2007-08-23,16.45,16.461,16.02,16.179,250497139
2007-08-24,16.114,16.714,16.025,16.705,263376425
2007-08-27,16.473,16.622,16.307,16.326,204363600
2007-08-28,16.152,16.348,15.633,15.657,340512520
2007-08-29,16.031,16.564,15.992,16.55,337192482
2007-08-30,16.366,17.065,16.333,16.818,414885570
2007-08-31,17.232,17.244,16.966,17.092,253216545
2007-09-04,17.282,17.99,17.263,17.798,379388388
2007-09-05,17.916,18.002,16.802,16.883,671612448
2007-09-06,16.741,16.987,16.381,16.668,549292654
2007-09-07,16.296,16.333,16.046,16.266,413449563
2007-09-10,16.912,17.039,16.536,16.876,429837625
2007-09-11,17.025,17.069,16.512,16.729,280479831
2007-09-12,16.788,17.211,16.76,16.894,295840473
2007-09-13,17.131,17.159,16.868,16.939,189830817
2007-09-14,16.856,17.156,16.812,17.135,175700835
2007-09-17,17.158,17.355,16.989,17.083,229233614
2007-09-18,17.153,17.636,17.017,17.398,307261464
2007-09-19,17.655,17.674,17.211,17.376,296733362
2007-09-20,17.299,17.503,17.201,17.32,199075219
2007-09-21,17.417,17.856,17.32,17.797,329297340
2007-09-24,18.104,18.498,18.104,18.306,303391455
2007-09-25,18.126,18.913,18.126,18.908,344011796
2007-09-26,19.064,19.133,18.669,18.861,281845326
2007-09-27,18.99,19.078,18.804,19.075,189761519
2007-09-28,18.936,19.085,18.858,18.945,177526811
2007-10-01,19.088,19.433,18.881,19.3,241858090
2007-10-02,19.355,19.58,19.245,19.562,228786037
2007-10-03,19.505,19.653,19.381,19.495,200048656
2007-10-04,19.501,19.514,18.949,19.288,189544385
2007-10-05,19.552,19.946,19.467,19.93,271443541
2007-10-08,20.141,20.73,20.117,20.73,241432758
2007-10-09,20.998,21.126,20.576,20.723,319374103
2007-10-10,20.692,20.726,20.444,20.589,192611245
2007-10-11,20.924,21.217,18.912,20.029,472259460
2007-10-12,20.142,20.651,19.974,20.648,285469179
2007-10-15,20.736,20.932,20.184,20.612,311566878
2007-10-16,20.421,21.006,20.385,20.933,307366289
2007-10-17,21.319,21.36,20.887,21.328,325836198
2007-10-18,21.172,21.503,21.119,21.418,237946943
2007-10-19,21.5,21.559,20.987,21.037,373120432
2007-10-22,21.004,21.591,20.981,21.526,460118354
2007-10-23,23.271,23.282,22.562,22.982,518336913
2007-10-24,22.942,23.11,22.126,22.954,372158935
2007-10-25,22.82,22.949,22.424,22.564,280852284
2007-10-26,22.837,22.883,22.575,22.802,204290429
2007-10-29,22.925,23.034,22.802,22.85,156307488
2007-10-30,22.978,23.376,22.804,23.085,271618316
2007-10-31,23.175,23.47,22.833,23.45,240843013
2007-11-01,23.282,23.469,22.221,23.138,232761313
2007-11-02,23.35,23.385,22.651,23.192,289800506
2007-11-05,22.873,23.325,22.744,22.985,232446234
2007-11-06,23.089,23.701,22.87,23.676,275968897
2007-11-07,23.503,23.785,22.978,22.998,286931808
2007-11-08,23.025,23.071,20.714,21.659,546379447
2007-11-09,21.092,21.62,20.394,20.416,441051143
2007-11-12,20.367,20.707,18.597,18.983,510762928
2007-11-13,19.872,21.109,18.983,20.981,502475262
2007-11-14,21.914,21.92,20.215,20.507,418667753
2007-11-15,20.513,20.935,19.788,20.283,429977471
2007-11-16,20.43,20.618,19.671,20.54,400072807
2007-11-19,20.496,20.764,20.012,20.241,333716418
2007-11-20,20.481,21.207,20.188,20.843,445997676
2007-11-21,20.432,21.276,20.327,20.794,352197874
2007-11-23,21.234,21.239,20.957,21.177,134745700
2007-11-26,21.466,21.883,21.276,21.3,377467990
2007-11-27,21.631,21.7,20.988,21.58,380636368
2007-11-28,21.853,22.296,21.647,22.25,332205242
2007-11-29,22.131,22.86,22.115,22.75,302834606
2007-11-30,23.15,23.173,22.183,22.494,343430094
2007-12-03,22.442,22.734,21.936,22.082,277848505
2007-12-04,21.863,22.332,21.851,22.197,223752583
2007-12-05,22.59,22.961,22.52,22.9,257660963
2007-12-06,22.989,23.469,22.976,23.45,260241362
2007-12-07,23.522,24.073,23.214,23.986,308227483
2007-12-10,23.897,24.153,23.785,23.977,208729998
2007-12-11,24.049,24.3,23.132,23.276,320491201
2007-12-12,23.886,24.008,22.93,23.561,353905248
2007-12-13,23.469,23.716,23.186,23.681,250137966
2007-12-14,23.491,24.688,23.399,23.502,195053024
2007-12-17,23.544,23.783,22.588,22.765,295928507
2007-12-18,23.054,23.125,22.046,22.588,353449972
2007-12-19,22.602,22.794,22.332,22.606,238765596
2007-12-20,22.893,23.187,22.632,23.11,223090589
2007-12-21,23.459,23.94,23.442,23.94,287493707
2007-12-24,24.074,24.607,24.047,24.542,138943937
2007-12-26,24.568,24.81,24.298,24.561,203349478
2007-12-27,24.561,25.056,24.418,24.515,229892637
2007-12-28,24.756,24.882,24.306,24.668,200471580
2007-12-31,24.657,24.75,24.41,24.455,155364352
2008-01-02,24.627,24.721,23.77,24.053,312021272
2008-01-03,24.131,24.367,23.785,24.065,243421367
2008-01-04,23.644,23.824,22.084,22.227,420790907
2008-01-07,22.377,22.663,21.012,21.929,599159063
2008-01-08,22.23,22.527,21.086,21.143,440095900
2008-01-09,21.172,22.157,20.775,22.145,524500415
2008-01-10,21.929,22.345,21.653,21.975,428542961
2008-01-11,21.725,21.954,20.987,21.319,355825657
2008-01-14,21.924,22.148,21.626,22.072,317736527
2008-01-15,21.947,22.124,20.326,20.868,677630513
2008-01-16,20.381,20.864,19.346,19.706,640288403
2008-01-17,19.927,20.415,19.557,19.861,508371154
2008-01-18,19.963,20.463,19.701,19.92,496595094
2008-01-22,18.258,19.75,18.023,19.211,693176178
2008-01-23,16.81,17.282,15.571,17.168,974813092
2008-01-24,17.282,17.368,16.296,16.741,579629159
2008-01-25,17.162,17.171,16.001,16.048,449002975
2008-01-28,15.801,16.443,15.612,16.048,426253549
2008-01-29,16.197,16.391,15.933,16.24,318050731
2008-01-30,16.235,16.725,16.046,16.318,358931063
2008-01-31,16.011,16.868,15.975,16.713,388814271
2008-02-01,16.824,16.859,16.318,16.512,292234839
2008-02-04,16.569,16.777,16.225,16.254,259898055
2008-02-05,16.098,16.541,15.913,15.97,329732275
2008-02-06,16.154,16.286,15.034,15.059,453959470
2008-02-07,14.81,15.405,14.475,14.968,602359498
2008-02-08,15.068,15.516,15.011,15.492,392000542
2008-02-11,15.807,16.044,15.705,15.982,347241763
2008-02-12,16.141,16.169,15.259,15.415,354386383
2008-02-13,15.648,16.022,15.506,15.975,279753952
2008-02-14,15.983,16.148,15.681,15.734,275922656
2008-02-15,15.59,15.689,15.311,15.386,260108219
2008-02-19,15.56,15.649,14.992,15.079,290415883
2008-02-20,15.084,15.382,15.021,15.284,279498174
2008-02-21,15.566,15.615,14.919,15.005,271188224
2008-02-22,15.122,15.124,14.305,14.743,442147212
2008-02-25,14.639,14.837,14.402,14.781,363246448
2008-02-26,14.523,14.949,14.25,14.71,432699913
2008-02-27,14.597,15.192,14.577,15.182,422499837
2008-02-28,15.697,16.319,15.525,16.036,467534201
2008-02-29,15.964,16.074,15.408,15.432,360594683
2008-03-03,15.357,15.552,14.567,15.028,460778652
2008-03-04,15.057,15.417,14.865,15.385,516307106
2008-03-05,15.256,15.447,15.088,15.367,352414753
2008-03-06,15.419,15.74,14.913,14.927,426081821
2008-03-07,14.875,15.183,14.699,15.088,355959231
2008-03-10,15.076,15.243,14.733,14.775,289406235
2008-03-11,15.272,15.737,15.059,15.721,337022677
2008-03-12,15.68,15.886,15.451,15.558,306433240
2008-03-13,15.299,15.987,15.186,15.793,365393244
2008-03-14,16.045,16.085,15.331,15.63,334629645
2008-03-17,15.132,15.874,15.129,15.647,310146989
2008-03-18,15.966,16.417,15.885,16.396,348531755
2008-03-19,16.428,16.576,16.008,16.008,292253337
2008-03-20,16.15,16.454,15.948,16.451,262752764
2008-03-24,16.548,17.388,16.5,17.229,308720754
2008-03-25,17.281,17.666,16.956,17.405,304482723
2008-03-26,17.391,17.991,17.361,17.91,341905886
2008-03-27,17.885,17.939,17.281,17.311,288602970
2008-03-28,17.507,17.856,17.48,17.655,206767138
2008-03-31,17.679,17.988,17.592,17.715,221926540
2008-04-01,18.06,18.476,17.73,18.458,298264332
2008-04-02,18.391,18.665,18.003,18.208,301600887
2008-04-03,18.161,18.965,18.148,18.714,304156836
2008-04-04,18.789,19.097,18.612,18.897,247098505
2008-04-07,19.281,19.711,19.147,19.245,335069047
2008-04-08,18.946,19.313,18.804,18.87,293287941
2008-04-09,18.929,18.999,18.576,18.693,252659969
2008-04-10,18.654,19.185,18.592,19.08,276498932
2008-04-11,18.842,18.922,18.072,18.164,348291123
2008-04-14,18.105,18.424,17.843,18.243,244466428
2008-04-15,18.443,18.482,17.989,18.318,201104790
2008-04-16,18.732,19.024,18.595,18.974,229975520
2008-04-17,19.035,19.258,18.929,19.074,203415587
2008-04-18,19.634,20.033,19.552,19.879,296871360
2008-04-21,20.043,20.798,19.97,20.759,300322677
2008-04-22,20.67,20.739,19.515,19.776,415161108
2008-04-23,20.253,20.348,19.884,20.108,435170411
2008-04-24,20.412,20.984,19.654,20.856,491025090
2008-04-25,21.072,21.125,20.543,20.954,287127397
2008-04-28,20.957,21.449,20.88,21.262,227565138
2008-04-29,21.126,21.685,21.015,21.61,266855064
2008-04-30,21.751,22.221,21.346,21.473,329305415
2008-05-01,21.598,22.221,21.586,22.221,261037042
2008-05-02,22.245,22.454,22.04,22.338,288118265
2008-05-05,22.454,22.875,22.352,22.804,247002330
2008-05-06,22.797,23.098,22.489,23.044,265513906
2008-05-07,22.967,23.235,22.674,22.759,203053128
2008-05-08,22.683,23.024,22.6,22.846,259917615
2008-05-09,22.612,22.746,22.389,22.646,194603763
2008-05-12,22.865,23.315,22.573,23.229,236792208
2008-05-13,23.282,23.634,23.19,23.452,237691373
2008-05-14,23.615,23.731,22.91,22.994,264987691
2008-05-15,23.056,23.443,22.74,23.422,252419348
2008-05-16,23.491,23.491,23.085,23.162,221339821
2008-05-19,23.195,23.294,22.381,22.663,273617690
2008-05-20,22.444,22.982,22.235,22.949,280340474
2008-05-21,22.913,23.208,21.757,21.998,334668755
2008-05-22,22.12,22.385,21.234,21.857,349095811
2008-05-23,22.314,22.463,21.947,22.366,262391570
2008-05-27,22.567,23.016,22.445,23.016,228338960
2008-05-28,23.145,23.202,22.677,23.086,215056101
2008-05-29,23.075,23.235,22.9,23.046,187055288
2008-05-30,23.146,23.399,23.131,23.301,176277893
2008-06-02,23.271,23.413,22.781,22.973,196457762
2008-06-03,23.071,23.235,22.512,22.883,217124993
2008-06-04,22.714,23.095,22.62,22.862,210315419
2008-06-05,22.994,23.437,22.925,23.384,218059786
2008-06-06,23.208,23.45,22.907,22.918,279101682
2008-06-09,22.829,22.832,21.694,22.419,545932235
2008-06-10,22.265,23.056,22.1,22.918,329926158
2008-06-11,22.757,22.961,22.167,22.322,277954889
2008-06-12,22.399,22.545,21.137,21.389,378021373
2008-06-13,21.172,21.5,20.408,21.278,389201844
2008-06-16,21.143,21.96,20.873,21.831,304077840
2008-06-17,21.996,22.463,21.902,22.396,260235112
2008-06-18,22.345,22.492,21.895,22.068,234621746
2008-06-19,22.032,22.512,21.826,22.332,229102019
2008-06-20,22.102,22.345,21.603,21.638,256819714
2008-06-23,21.576,21.712,21.18,21.375,186806125
2008-06-24,21.239,21.698,21.187,21.388,179923118
2008-06-25,21.542,22.078,21.466,21.899,186165522
2008-06-26,21.499,21.583,20.74,20.77,251224314
2008-06-27,20.545,21.054,20.266,20.995,300615587
2008-06-30,20.99,21.234,20.567,20.673,197909645
2008-07-01,20.253,21.57,20.246,21.564,321302544
2008-07-02,21.61,21.906,20.762,20.762,242296182
2008-07-03,20.935,21.252,20.463,21,151433098
2008-07-07,21.355,21.869,21.219,21.624,237100678
2008-07-08,21.652,22.183,21.326,22.164,256969183
2008-07-09,22.254,22.333,21.499,21.511,258876706
2008-07-10,21.592,21.893,21.158,21.806,242851864
2008-07-11,21.649,21.866,21.112,21.306,268907242
2008-07-14,22.126,22.134,21.365,21.466,256144656
2008-07-15,21.269,21.448,20.54,20.941,300710863
2008-07-16,20.994,21.348,20.811,21.336,216324824
2008-07-17,21.491,21.601,21.159,21.209,218670858
2008-07-18,20.766,20.942,20.367,20.385,249614790
2008-07-21,20.604,20.679,19.889,20.528,368589725
2008-07-22,18.382,20.093,18.09,20.003,542884547
2008-07-23,20.385,20.783,19.943,20.523,306400623
2008-07-24,20.283,20.401,19.562,19.632,242836868
2008-07-25,19.798,20.121,19.588,20.014,183068332
2008-07-28,20.022,20.055,19.015,19.061,225794785
2008-07-29,19.165,19.684,18.968,19.391,197833379
